# Constructed from biom file
#OTU ID	s140.assembled.fastq	s12.assembled.fastq	s14.assembled.fastq	s139.assembled.fastq	s13.assembled.fastq	s11.assembled.fastq	s10.assembled.fastq	s9.assembled.fastq	s16.assembled.fastq	s138.assembled.fastq	s15.assembled.fastq	s5.assembled.fastq	s7.assembled.fastq	s8.assembled.fastq	s6.assembled.fastq	s137.assembled.fastq	taxonomy
OTU75902616017394	1.0	3.0	0.0	8.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__; g__; s__
OTU88069992297561	3.0	2.0	15.0	13.0	9.0	0.0	17.0	32.0	9.0	4.0	13.0	6.0	9.0	16.0	13.0	9.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__; g__; s__
OTU50273470563213	0.0	0.0	6.0	2.0	3.0	0.0	6.0	13.0	0.0	8.0	0.0	0.0	2.0	4.0	3.0	9.0	Unassigned
OTU75557132739567	14.0	34.0	43.0	32.0	34.0	23.0	14.0	30.0	74.0	10.0	49.0	22.0	10.0	20.0	21.0	12.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SHA-20; f__; g__; s__
OTU94371414376158	0.0	0.0	5.0	1.0	3.0	0.0	16.0	24.0	0.0	11.0	0.0	28.0	5.0	19.0	18.0	22.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__; f__; g__; s__
OTU1791503289646	4.0	3.0	2.0	7.0	2.0	1.0	0.0	1.0	6.0	2.0	6.0	0.0	0.0	1.0	0.0	0.0	Unassigned
OTU11320980157445	0.0	0.0	3.0	2.0	1.0	0.0	4.0	8.0	0.0	3.0	0.0	1.0	4.0	4.0	2.0	1.0	Unassigned
OTU44783796292380	7.0	61.0	14.0	29.0	18.0	39.0	1.0	0.0	12.0	4.0	2.0	1.0	0.0	3.0	3.0	1.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__
OTU9625331661953	11.0	0.0	4.0	18.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU91644221333331	20.0	5.0	42.0	52.0	29.0	1.0	17.0	25.0	45.0	16.0	36.0	16.0	15.0	31.0	19.0	33.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU41312062536867	0.0	0.0	5.0	2.0	1.0	0.0	4.0	13.0	2.0	3.0	0.0	6.0	10.0	16.0	9.0	17.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU90978416090997	6.0	18.0	6.0	21.0	4.0	16.0	0.0	2.0	9.0	3.0	8.0	5.0	1.0	3.0	3.0	4.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU13834894269772	0.0	0.0	2.0	0.0	0.0	0.0	17.0	29.0	0.0	11.0	0.0	7.0	7.0	51.0	24.0	21.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU74710543834715	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	1.0	3.0	2.0	4.0	4.0	Unassigned
OTU67131529464982	2.0	5.0	2.0	7.0	3.0	4.0	1.0	2.0	11.0	5.0	12.0	4.0	3.0	0.0	1.0	9.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU24155238983695	0.0	2.0	0.0	4.0	0.0	2.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfarculales; f__Desulfarculaceae; g__; s__
OTU68357929505984	3.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	Unassigned
OTU52972411675616	19.0	8.0	12.0	31.0	20.0	7.0	54.0	101.0	8.0	23.0	13.0	51.0	22.0	44.0	59.0	58.0	k__Archaea; p__[Parvarchaeota]; c__[Parvarchaea]; o__WCHD3-30; f__; g__; s__
OTU59028119047833	0.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU2324903893329	6.0	1.0	3.0	28.0	5.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Archaea; p__[Parvarchaeota]; c__[Parvarchaea]; o__WCHD3-30; f__; g__; s__
OTU61643683496128	2.0	5.0	11.0	15.0	5.0	2.0	2.0	2.0	18.0	0.0	13.0	0.0	2.0	5.0	0.0	1.0	Unassigned
OTU28588864305837	2.0	0.0	4.0	0.0	4.0	0.0	20.0	40.0	0.0	24.0	0.0	12.0	10.0	20.0	33.0	34.0	k__Bacteria; p__LCP-89; c__SAW1_B44; o__; f__; g__; s__
OTU935531016421	10.0	12.0	18.0	27.0	20.0	3.0	24.0	30.0	12.0	31.0	6.0	11.0	15.0	24.0	16.0	39.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU28599158411127	1.0	0.0	5.0	3.0	4.0	0.0	2.0	0.0	24.0	5.0	26.0	2.0	1.0	0.0	5.0	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-2; o__; f__; g__; s__
OTU38798071116712	8.0	6.0	12.0	26.0	11.0	5.0	55.0	81.0	3.0	52.0	4.0	39.0	37.0	116.0	60.0	82.0	k__Bacteria; p__OP9; c__JS1; o__SB-45; f__; g__; s__
OTU92564473598227	25.0	13.0	17.0	34.0	18.0	5.0	81.0	91.0	42.0	55.0	26.0	60.0	41.0	102.0	90.0	98.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__; g__; s__
OTU39802892750682	1.0	7.0	6.0	7.0	8.0	12.0	1.0	5.0	5.0	5.0	0.0	10.0	4.0	16.0	4.0	11.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__
OTU97207958536950	3.0	0.0	3.0	4.0	2.0	0.0	0.0	3.0	7.0	4.0	9.0	4.0	1.0	5.0	5.0	1.0	k__Bacteria; p__BRC1; c__NPL-UPA2; o__; f__; g__; s__
OTU76605258813863	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	1.0	0.0	4.0	1.0	0.0	2.0	3.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NB1-j; f__NB1-i; g__; s__
OTU57633498772976	3.0	4.0	4.0	14.0	4.0	2.0	3.0	9.0	6.0	8.0	7.0	3.0	2.0	15.0	3.0	12.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU85209564522767	9.0	4.0	5.0	21.0	3.0	4.0	4.0	12.0	1.0	2.0	0.0	3.0	3.0	2.0	5.0	5.0	Unassigned
OTU23800128375198	0.0	2.0	2.0	3.0	3.0	5.0	0.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__; c__; o__; f__; g__; s__
OTU6234610312145	3.0	9.0	4.0	4.0	4.0	2.0	0.0	3.0	2.0	4.0	1.0	9.0	10.0	8.0	7.0	11.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__
OTU67286560462185	0.0	0.0	0.0	1.0	2.0	0.0	8.0	1.0	13.0	4.0	7.0	2.0	9.0	5.0	4.0	8.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__; g__; s__
OTU26647470631008	7.0	2.0	8.0	28.0	10.0	8.0	8.0	17.0	18.0	5.0	11.0	9.0	4.0	21.0	24.0	9.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU34960063986401	1.0	1.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__; s__
OTU92353475296858	0.0	0.0	0.0	2.0	0.0	0.0	3.0	3.0	0.0	3.0	0.0	4.0	3.0	12.0	10.0	9.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-6; o__; f__; g__; s__
OTU21668835629200	0.0	0.0	0.0	1.0	1.0	0.0	2.0	3.0	0.0	10.0	0.0	4.0	1.0	11.0	5.0	5.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU72758280320124	10.0	34.0	21.0	29.0	23.0	49.0	1.0	0.0	12.0	5.0	16.0	2.0	1.0	6.0	7.0	12.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__
OTU29297264941314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	k__Bacteria; p__Elusimicrobia; c__OP2; o__; f__; g__; s__
OTU85334024875661	3.0	0.0	11.0	7.0	4.0	0.0	2.0	4.0	0.0	6.0	0.0	4.0	3.0	3.0	4.0	0.0	k__Archaea; p__[Parvarchaeota]; c__[Parvarchaea]; o__WCHD3-30; f__; g__; s__
OTU48386781960600	9.0	24.0	4.0	26.0	9.0	18.0	0.0	2.0	29.0	1.0	15.0	0.0	0.0	0.0	0.0	2.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU60791178623893	0.0	0.0	1.0	3.0	0.0	0.0	5.0	18.0	0.0	5.0	2.0	9.0	2.0	5.0	16.0	18.0	k__Bacteria; p__; c__; o__; f__; g__; s__
OTU30347075779992	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU63085660521151	7.0	11.0	4.0	7.0	5.0	3.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	7.0	1.0	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta; s__
OTU97075926727704	7.0	50.0	45.0	35.0	57.0	32.0	0.0	1.0	14.0	4.0	4.0	2.0	1.0	8.0	3.0	3.0	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
OTU34972805523068	1.0	3.0	3.0	4.0	3.0	1.0	14.0	17.0	3.0	8.0	3.0	9.0	6.0	21.0	2.0	9.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__; f__; g__; s__
OTU50983560283004	17.0	62.0	25.0	44.0	13.0	42.0	5.0	9.0	53.0	8.0	40.0	19.0	3.0	5.0	7.0	10.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfococcus; s__
OTU59142633314690	3.0	0.0	0.0	7.0	3.0	0.0	0.0	0.0	5.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__AKAU3564; f__; g__; s__
OTU42952494977287	0.0	2.0	0.0	2.0	1.0	0.0	3.0	12.0	2.0	0.0	1.0	3.0	3.0	7.0	5.0	2.0	k__Bacteria; p__GN02; c__BB34; o__; f__; g__; s__
OTU73103363927368	11.0	0.0	20.0	36.0	19.0	0.0	2.0	5.0	17.0	2.0	8.0	4.0	5.0	15.0	5.0	7.0	Unassigned
OTU42405394182833	0.0	0.0	0.0	0.0	0.0	0.0	28.0	41.0	0.0	10.0	0.0	11.0	8.0	19.0	25.0	21.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU59306618125595	7.0	9.0	4.0	10.0	3.0	5.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales
OTU91456910757246	10.0	0.0	7.0	18.0	14.0	3.0	16.0	32.0	16.0	11.0	8.0	10.0	13.0	18.0	23.0	22.0	k__Bacteria; p__[Caldithrix]; c__KSB1; o__MSB-5B5; f__; g__; s__
OTU80349793241681	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	2.0	2.0	1.0	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__WSA2; g__; s__
OTU41613081710094	2.0	0.0	7.0	2.0	2.0	0.0	3.0	4.0	1.0	3.0	0.0	3.0	2.0	7.0	8.0	5.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU45759649649065	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	0.0	3.0	0.0	4.0	7.0	18.0	10.0	9.0	Unassigned
OTU46480146245805	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	2.0	0.0	2.0	0.0	7.0	Unassigned
OTU337501039210	2.0	0.0	2.0	1.0	3.0	0.0	3.0	5.0	5.0	6.0	0.0	7.0	4.0	15.0	6.0	32.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU96470856371913	0.0	0.0	2.0	0.0	1.0	0.0	13.0	2.0	1.0	1.0	0.0	0.0	4.0	9.0	1.0	4.0	Unassigned
OTU91769829622567	0.0	0.0	10.0	5.0	1.0	2.0	3.0	6.0	10.0	0.0	10.0	5.0	7.0	12.0	3.0	2.0	k__Bacteria; p__OP8; c__OP8_2; o__; f__; g__; s__
OTU70920494627958	3.0	0.0	15.0	9.0	15.0	1.0	66.0	141.0	5.0	61.0	4.0	57.0	49.0	122.0	89.0	91.0	k__Archaea; p__Crenarchaeota; c__MCG; o__B10; f__; g__; s__
OTU58697367015744	2.0	1.0	1.0	11.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	Unassigned
OTU42896048659736	3.0	3.0	1.0	2.0	1.0	1.0	0.0	0.0	2.0	2.0	3.0	1.0	0.0	3.0	1.0	2.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU83749090363550	0.0	0.0	0.0	2.0	0.0	0.0	2.0	12.0	1.0	0.0	1.0	5.0	3.0	12.0	6.0	2.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
OTU57978710016154	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	k__Bacteria; p__GN04; c__GN15; o__; f__; g__; s__
OTU35864742790033	0.0	2.0	0.0	1.0	0.0	0.0	12.0	24.0	2.0	116.0	4.0	54.0	8.0	31.0	100.0	205.0	k__Bacteria; p__Chlorobi; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae; g__; s__
OTU51287995407490	6.0	2.0	1.0	1.0	1.0	3.0	3.0	2.0	5.0	0.0	1.0	3.0	1.0	7.0	4.0	6.0	k__Bacteria; p__WS3; c__PRR-12; o__PBS-III-9; f__; g__; s__
OTU34959212660712	12.0	12.0	24.0	24.0	15.0	8.0	5.0	20.0	37.0	6.0	28.0	8.0	9.0	10.0	15.0	9.0	k__Bacteria; p__OP8; c__OP8_1; o__HMMVPog-54; f__; g__; s__
OTU92858831894531	8.0	9.0	11.0	25.0	13.0	3.0	15.0	23.0	21.0	25.0	14.0	22.0	8.0	18.0	14.0	30.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU86590011995884	17.0	80.0	51.0	56.0	49.0	66.0	1.0	4.0	40.0	14.0	17.0	10.0	2.0	15.0	13.0	20.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__; s__
OTU28476229202295	2.0	0.0	3.0	3.0	2.0	0.0	4.0	8.0	2.0	2.0	4.0	3.0	4.0	6.0	8.0	4.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU60520450266756	9.0	2.0	17.0	12.0	14.0	0.0	44.0	72.0	11.0	27.0	5.0	57.0	22.0	70.0	70.0	34.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SB-34; f__; g__; s__
OTU35503328928153	8.0	14.0	22.0	29.0	22.0	14.0	2.0	0.0	14.0	1.0	7.0	1.0	3.0	6.0	0.0	11.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Robiginitalea; s__
OTU46467363448975	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__BRC1; c__PRR-11; o__; f__; g__; s__
OTU86590090810815	4.0	11.0	2.0	4.0	1.0	3.0	0.0	2.0	6.0	2.0	7.0	6.0	3.0	4.0	1.0	1.0	k__Bacteria; p__; c__; o__; f__; g__; s__
OTU54962270733459	2.0	2.0	0.0	3.0	3.0	1.0	0.0	2.0	0.0	0.0	4.0	3.0	0.0	2.0	0.0	4.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__; g__; s__
OTU41956483663612	4.0	7.0	2.0	7.0	8.0	4.0	9.0	12.0	13.0	5.0	11.0	7.0	4.0	17.0	8.0	12.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophaceae; g__Desulfobacca; s__
OTU63203268258382	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	3.0	0.0	10.0	3.0	4.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__; f__; g__; s__
OTU17975912269060	8.0	2.0	1.0	13.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Archaea; p__Euryarchaeota; c__DSEG; o__ArcA07; f__; g__; s__
OTU67731426766444	23.0	9.0	9.0	36.0	7.0	8.0	11.0	3.0	34.0	7.0	23.0	1.0	14.0	22.0	3.0	22.0	Unassigned
OTU44476672170710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	Unassigned
OTU77162401569295	3.0	14.0	5.0	5.0	0.0	7.0	1.0	0.0	4.0	2.0	0.0	2.0	2.0	2.0	2.0	3.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfococcus; s__
OTU82128748185462	8.0	10.0	8.0	14.0	12.0	9.0	4.0	13.0	29.0	8.0	30.0	8.0	11.0	17.0	17.0	14.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__IndB3-24; f__; g__; s__
OTU33409561104584	6.0	8.0	5.0	6.0	8.0	9.0	8.0	16.0	12.0	7.0	10.0	26.0	6.0	15.0	7.0	11.0	k__Bacteria; p__KSB3; c__; o__; f__; g__; s__
OTU66322427622434	0.0	0.0	0.0	0.0	0.0	0.0	9.0	9.0	0.0	5.0	0.0	3.0	4.0	13.0	4.0	16.0	Unassigned
OTU96403831970203	30.0	11.0	21.0	123.0	21.0	6.0	0.0	1.0	42.0	7.0	30.0	1.0	0.0	0.0	4.0	15.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__AF420338; f__; g__; s__
OTU97556799143890	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	Unassigned
OTU84321138331600	6.0	3.0	2.0	11.0	5.0	5.0	1.0	0.0	11.0	3.0	5.0	1.0	1.0	2.0	1.0	7.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__SB-1; g__; s__
OTU32380260984316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	3.0	0.0	5.0	6.0	2.0	Unassigned
OTU35430170891299	0.0	0.0	0.0	0.0	0.0	0.0	5.0	20.0	0.0	3.0	0.0	1.0	10.0	15.0	4.0	9.0	Unassigned
OTU15203988092791	2.0	10.0	6.0	16.0	10.0	15.0	1.0	5.0	5.0	10.0	2.0	2.0	2.0	9.0	3.0	9.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU89369779862361	3.0	1.0	3.0	2.0	0.0	3.0	3.0	13.0	4.0	8.0	8.0	6.0	4.0	15.0	13.0	15.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU70226416479919	0.0	5.0	0.0	4.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	5.0	0.0	3.0	2.0	4.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU76319524163720	0.0	1.0	1.0	5.0	4.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU89875376835175	0.0	0.0	1.0	1.0	0.0	0.0	2.0	6.0	2.0	1.0	2.0	0.0	1.0	7.0	4.0	3.0	Unassigned
OTU32271710606659	1.0	2.0	0.0	3.0	0.0	0.0	6.0	6.0	0.0	6.0	3.0	8.0	0.0	1.0	6.0	9.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU91908488220117	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	Unassigned
OTU19404403830737	6.0	1.0	14.0	5.0	20.0	0.0	30.0	60.0	8.0	18.0	6.0	27.0	14.0	36.0	50.0	28.0	k__Archaea; p__Crenarchaeota; c__MCG; o__; f__; g__; s__
OTU16544144687908	1.0	0.0	2.0	2.0	0.0	0.0	4.0	5.0	3.0	2.0	0.0	3.0	3.0	10.0	10.0	9.0	k__Bacteria; p__GN04; c__MSB-5A5; o__; f__; g__; s__
OTU84781987172347	9.0	16.0	9.0	18.0	9.0	18.0	0.0	0.0	10.0	0.0	10.0	2.0	3.0	1.0	0.0	2.0	k__Bacteria; p__Acidobacteria; c__Sva0725; o__Sva0725; f__; g__; s__
OTU93150270532598	7.0	9.0	8.0	15.0	10.0	7.0	0.0	1.0	3.0	6.0	3.0	22.0	7.0	21.0	11.0	24.0	k__Bacteria; p__Caldithrix; c__Caldithrixae; o__Caldithrixales; f__Caldithrixaceae; g__LCP-26; s__
OTU3438863039350	3.0	3.0	10.0	6.0	11.0	3.0	10.0	19.0	19.0	7.0	11.0	16.0	7.0	12.0	12.0	20.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__; g__; s__
OTU43653519310726	6.0	4.0	2.0	25.0	5.0	5.0	0.0	0.0	10.0	0.0	10.0	0.0	1.0	0.0	0.0	2.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NKB15; f__; g__; s__
OTU97054856604305	54.0	33.0	36.0	181.0	41.0	34.0	10.0	12.0	80.0	10.0	62.0	5.0	5.0	19.0	12.0	21.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU56240150919844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	4.0	k__Bacteria; p__OP3; c__koll11; o__; f__; g__; s__
OTU6888702453755	7.0	37.0	12.0	18.0	20.0	25.0	3.0	6.0	20.0	5.0	21.0	6.0	0.0	4.0	6.0	6.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__
OTU43423999525776	21.0	15.0	11.0	44.0	10.0	12.0	35.0	54.0	73.0	56.0	72.0	48.0	35.0	97.0	83.0	94.0	k__Bacteria; p__Caldithrix; c__Caldithrixae; o__Caldithrixales; f__Caldithrixaceae; g__LCP-26; s__
OTU13648104251214	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	2.0	k__Bacteria; p__OP3; c__BD4-9; o__; f__; g__; s__
OTU58533773528543	3.0	3.0	11.0	26.0	15.0	0.0	7.0	12.0	21.0	7.0	22.0	10.0	9.0	18.0	16.0	8.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales
OTU70052447161672	3.0	6.0	2.0	5.0	1.0	2.0	0.0	1.0	4.0	2.0	1.0	2.0	0.0	4.0	2.0	2.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__
OTU43556087251602	0.0	2.0	0.0	0.0	1.0	3.0	0.0	0.0	2.0	4.0	0.0	2.0	0.0	3.0	1.0	1.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__DRC31; f__; g__; s__
OTU62658573071554	6.0	8.0	3.0	14.0	4.0	7.0	0.0	3.0	9.0	3.0	6.0	1.0	1.0	1.0	0.0	5.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__; s__
OTU61418948516946	2.0	3.0	2.0	9.0	4.0	3.0	0.0	5.0	6.0	2.0	19.0	5.0	1.0	8.0	1.0	4.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__; g__; s__
OTU7960121422135	3.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__GN04; c__GN15; o__; f__; g__; s__
OTU48276413553207	6.0	11.0	2.0	7.0	1.0	11.0	0.0	0.0	4.0	1.0	7.0	0.0	0.0	1.0	0.0	0.0	Unassigned
OTU71717357956184	1.0	7.0	1.0	9.0	2.0	6.0	0.0	2.0	9.0	3.0	7.0	3.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfarculales; f__Desulfarculaceae; g__; s__
OTU17352031577876	3.0	3.0	1.0	10.0	0.0	2.0	16.0	18.0	0.0	8.0	0.0	6.0	12.0	28.0	9.0	19.0	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta; s__
OTU95723135472936	7.0	30.0	12.0	17.0	19.0	27.0	26.0	53.0	54.0	9.0	40.0	46.0	13.0	42.0	54.0	19.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SHA-20; f__; g__; s__
OTU6447429240483	1.0	1.0	0.0	2.0	1.0	0.0	0.0	3.0	5.0	2.0	2.0	1.0	0.0	4.0	3.0	4.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__AKAU3564; f__; g__; s__
OTU40833190024206	12.0	2.0	9.0	22.0	12.0	0.0	0.0	3.0	10.0	5.0	10.0	5.0	3.0	2.0	9.0	13.0	k__Bacteria; p__GN04; c__GN15; o__; f__; g__; s__
OTU95341007392037	0.0	0.0	1.0	0.0	0.0	0.0	6.0	19.0	0.0	2.0	0.0	9.0	0.0	8.0	5.0	5.0	k__Bacteria; p__GN02; c__3BR-5F; o__; f__; g__; s__
